id,content
31903736,"Endoscopic ultrasound-guided tissue acquisition of solid mass lesions of the pancreas: A retrospective comparison study of fine-needle aspiration and fine-needle biopsy. Although endoscopic ultrasound guided fine-needle biopsy (EUS-FNB) has emerged as an alternative to fine-needle aspiration (FNA) for the sampling of solid pancreatic mass lesions, it remains unclear which method is more effective. We compared the diagnostic yields of FNA, FNB, and combined FNA/FNB at a tertiary care institution.Specimens from EUS-FNA (04/2014-08/2017) and EUS-FNB (10/2015-08/2017) with SharkCore needle of pancreatic solid mass lesions were retrieved. Clinical, radiologic, and pathologic data was recorded. Pathology results of malignancy/neoplasms with uncertain malignant potential were considered as true positive. The ""negative"" cases included were with ≥6 months of follow-up. Nondiagnostic cases showed unremarkable pancreatic tissue, nonpancreatic elements, atypia, or features suspicious for malignancy. Diagnostic yield was defined as percentage of lesions sampled in which a benign or malignant tissue diagnosis, as defined above, was obtained. Statistical comparisons were performed using Fisher's exact test and univariable and multivariable logistic regression analysis.The study cohort included 76 FNA only cases, 88 FNB only cases, and 40 combined FNA/FNB cases. Diagnostic yields were 70% (FNA), 70% (FNB), and 83% (FNA/FNB), which were not statistically different. Increase in lesion size and presence of ROSE were significantly associated with a diagnostic outcome on both univariable and multivariable analysis, unlike the number of passes.Our results demonstrate that for solid pancreatic lesions, the diagnostic yields of FNA, FNB, and combined FNA and FNB are comparable. Presence of ROSE and increasing lesion size increased the diagnostic yield while the number of passes had no significant impact.© 2020 Wiley Periodicals, Inc. Sweeney, Jacob;Soong, Lauren;Goyal, Abha SharkCore;endoscopic ultrasound;fine-needle aspiration;fine-needle biopsy;pancreas NA"
31901927,Abstracts of the 6th Annual Scientific Meeting of International Academy of Pathology Malaysian Division (IAPMD) 2019: Liver and Pancreas Pathology. No abstract available.   The Malaysian journal of pathology
31900809,"The Prognostic Index Independently Predicts Survival in Patients with Pancreatic Ductal Adenocarcinoma Undergoing Resection. Cancer-related inflammation is associated with tumour proliferation, maintenance and dissemination. It therefore impacts pancreatic cancer survival. The goal of this study was to examine the Prognostic Index (PI) as a prognostic biomarker for survival in patients with pancreatic ductal adenocarcinoma (PDAC). In addition, we explored factors known to interact with the immune and inflammation cascade that might interfere with the PI's strength for prognostication.Patients with PDAC undergoing resection were analysed retrospectively. The PI was calculated from preoperatively derived C-reactive protein levels and white blood count. Data were subject to correlation and survival analysis.Of 357 patients, 235 (65.8%) patients had a PI 0, 108 (30.3%) PI 1, and 14 (3.9%) PI 2. Median (quartiles) survival with a high PI (group 1 + 2) was 13.2 months (7.7-27.0), compared with 18.7 months (10.2-35.4) with a low PI (group 0; p = 0.012). The PI proved to be an independent prognostic factor for cancer-specific survival (p = 0.003) adjusted for conventional prognostic factors. Prognostic strength was influenced by the presence of a bile stent (p = 0.032).The PI is a strong and solid independent prognostic tool for survival in patients with PDAC undergoing resection. Preoperative survey of inflammatory activity as provided by the use of a biomarker like the PI may help to identify those patients at risk of a poor prognosis. Gruber, Elisabeth S;Jomrich, Gerd;Kaider, Alexandra;Gnant, Michael;Sahora, Klaus;Schindl, Martin  Annals of surgical oncology"
31899136,"Measuring digestive protease activation in the mouse pancreas. Intrapancreatic activation of digestive proteases, trypsin and chymotrypsin in particular, is a hallmark of pancreatitis. In experimental rodent models, protease activation is routinely measured from pancreatic homogenates using fluorogenic peptide substrates. Here we investigated the optimal conditions for the determination of intrapancreatic trypsin and chymotrypsin activation elicited by a single intraperitoneal injection of cerulein in C57BL/6N mice. We found that these protease assays were significantly improved by using lower amounts of pancreatic homogenate and exclusion of bovine serum albumin from the assay buffer. Furthermore, pancreatic homogenates had to be freshly prepared and assayed; as freezing and thawing stimulated protease activation. Finally, replacement of the widely used Boc-Gln-Ala-Arg-AMC trypsin substrate with Z-Gly-Pro-Arg-AMC reduced the background activity in saline-treated control mice and thereby increased the extent of cerulein-induced trypsin activation. Using the optimized protocol, we reproducibly measured 20-fold and 200-fold increases in the intrapancreatic trypsin and chymotrypsin activity, respectively, in mice given cerulein.Copyright © 2019 IAP and EPC. Published by Elsevier B.V. All rights reserved. Mosztbacher, Dóra;Demcsák, Alexandra;Sahin-Tóth, Miklós Chymotrypsin;Fluorescent substrate;Pancreatitis;Protease activation;Trypsin Pancreatology : official journal of the International Association of Pancreatology (IAP) ... [et al.]"
31899135,"Morphological advantages of endoscopic treatment in obstructive chronic pancreatitis. and study aims: Chronic pancreatitis is associated with recurrent or persistent abdominal pain over the course of the disease. Ductal hypertension showing obstructed and dilated pancreatic duct has been suggested as a major factor in the mechanism of pain in chronic pancreatitis. Many studies investigating pain relief after endoscopic treatment of pancreatic duct (PD) are available, but the number of studies regarding the morphological changes to pancreas such as changes in PD caliber, pancreatic parenchyma, and especially pancreatic volume is far fewer. As such, we analyzed the changes of ductal caliber and parenchymal volume after endoscopic treatment of PD in patients with obstructive chronic pancreatitis.In this retrospective study, we compared two groups of patients with obstructive chronic pancreatitis that either received endoscopic management of PD or conservative treatment without such endoscopic management. After we obtained age, sex, etiology of chronic pancreatitis, diabetic status, smoking and alcohol abuse status from the database, we compared the incidence for changes in pancreatic parenchymal volume and PD caliber between two groups.In our study population, total of 480 patients was diagnosed with chronic pancreatitis between January 2006 and December 2016, and 166 (34.5%) of these patients were diagnosed with obstructive chronic pancreatitis with obstructed and dilated PD. After reviewing the population with the exclusion criteria, 71 patients were available for the final analysis. 28 of those patient received endoscopic treatment of pancreatic duct and 43 received conservative treatment without any endoscopic treatment of PD. Statistical analysis with Cox proportional hazards models showed that diabetes and endoscopic PD management were significant predictors for progression of PD caliber and in pancreatic parenchyma, and that only PD management influenced the pancreatic volume loss.Endoscopic management of PD in obstructive chronic pancreatitis have advantages on morphologic change such as pancreatic volume loss and progression of PD caliber in long follow-up period.Copyright © 2019 IAP and EPC. Published by Elsevier B.V. All rights reserved. Lee, Jae Kwang;Kim, Hyunsoo;Park, Chang Keun;Jung, Jae Kwon;Kim, Dae Jin;Chung, Yun Jin;Ryus, Han Jun Chronic pancreatitis;ERCP;Pancreatic duct;Pancreatic parenchyma Pancreatology : official journal of the International Association of Pancreatology (IAP) ... [et al.]"
31898105,"Serum CA19-9 Response to Neoadjuvant Therapy Predicts Tumor Size Reduction and Survival in Pancreatic Adenocarcinoma. The optimal cutoffs for carbohydrate antigen 19-9 (CA19-9) response after neoadjuvant therapy (NT) for pancreatic adenocarcinoma (PDAC) are not well characterized. This study aimed to analyze the relationship of serum CA19-9 to other markers of response and to identify thresholds correlating to outcomes.A retrospective review of resected PDAC patients from 2010 to 2017 at an academic tertiary referral center was conducted.The analysis enrolled 250 subjects. Normalization and multiple cutoff points for CA19-9 response were assessed. Normalization was not associated with improved survival (35.17 vs. 29.43 months; p = 0.173). Although a response 45% or higher was associated with longer survival (35 vs. 20 months; p = 0.018), a response of 85% or higher was optimal (55.7 vs. 25.97 months; p < 0.0001). A response of 85% or higher remained a strong independent predictor of survival [hazard ratio (HR), 0.47; p = 0.007]. Subjects with a response of 85% or higher had received more NT cycles [3 (range 2-6) vs. 3 (range 2-4) cycles; p = 0.006] and fewer adjuvant cycles [4 (range 3-6) vs. 5 (range 3-6) cycles; p = 0.027]. Reduction in T-size correlated with a drop in CA19-9 and a size reduction of 25% or higher (56.97 vs. 28.17 months; p = 0.016) improved survival. A serum CA19-9 response of 85% or higher was a strong independent predictor of a reduction in T-size of 25% or higher (HR 2.40; p = 0.007).A CA19-9 response of 85% or higher is the optimal threshold for predicting survival. It is predictive of T-size reduction. Future NT trials should incorporate CA19-9 response as an end point. Al Abbas, Amr I;Zenati, Mazen;Reiser, Caroline J;Hamad, Ahmad;Jung, Jae Pil;Zureikat, Amer H;Zeh, Herbert J;Hogg, Melissa E  Annals of surgical oncology"
31898101,"Central Pancreatectomy Versus Distal Pancreatectomy and Pancreaticoduodenectomy for Benign and Low-Grade Malignant Neoplasms: A Retrospective and Propensity Score-Matched Study with Long-Term Functional Outcomes and Pancreas Volumetry. It remains controversial whether central pancreatectomy (CP) can preserve the exocrine and endocrine function of the pancreas or not. This study aimed to evaluate the safety and efficacy of CP compared with distal pancreatectomy (DP) and pancreaticoduodenectomy (PD) for benign and low-grade malignant neoplasms.This retrospective study enrolled 219 patients who underwent elective CP (n = 55), DP (n = 70), or PD (n = 94) for benign and low-malignant neoplasms in a single university hospital between January 2000 and December 2015. Patients who underwent CP were propensity score matched to patients who underwent DP or PD at a 1:1 ratio, respectively. Peri- and postoperative outcomes, long-term endocrine/exocrine function, and pancreatic volume change 12 months postoperatively were prospectively evaluated.Of the 165 patients, 55 were included in each of the CP, DP, and PD groups. Significant differences between the CP and DP groups were observed in overall morbidity (CP: n = 18, 33% vs DP: n = 8, 14%; P = 0.041), clinically relevant postoperative pancreatic fistula (CP: n = 13, 24% vs DP: n = 4, 7%; P = 0.022), stool elastase level 12 months after surgery (CP: 151 μg/g vs DP: 245 μg/g; P = 0.003), and percentage change in the remnant pancreatic volume 12 months after surgery (CP: - 9.4% vs DP: + 7.5%; P < 0.001).The indications for CP to treat benign and low-grade malignant pancreatic neoplasms should be limited to cases in which the distal pancreatic volume can be considerably saved and PD can be prevented because CP has a higher postoperative morbidity without a marked functional superiority over DP. Lee, Doo-Ho;Han, Youngmin;Byun, Yoonhyeong;Kim, Hongbeom;Kwon, Wooil;Jang, Jin-Young  Annals of surgical oncology"
31897734,"Clinicopathologic analysis of gastric mucosa-associated lymphoid tissue lymphoma with or without c-Met expression. Extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue (MALT) lymphoma of the stomach is mainly associated with Helicobacter pylori infection, and H. pylori eradication therapy is often effective. However, 20-30% of the cases of MALT lymphoma are resistant to the eradication therapy, and translocation of the API2-MALT1 gene is often found in these cases. Most cases without translocation of API2-MALT1 are localized to the stomach, whereas some cases with this translocation are a more advanced stage of MALT lymphoma that spreads to other organs. The c-Met receptor is a prognostic factor involved in infiltration and metastasis in many malignant tumors, including gastric, pancreatic, lung, and kidney cancer. In the present study, the expression of c-Met in 43 cases of gastric MALT lymphomas was immunohistochemically examined and compared with clinicopathological factors. To elucidate the significance of c-Met in MALT lymphoma, the expression intensity of c-Met in 22 API2-MALT1 translocation-positive and 21 API2-MALT1 translocation-negative cases was scored, compared, and examined. The immunohistochemistry analysis revealed strong staining for c-Met in 21 API2-MALT1 translocation-positive cases and in 1 translocation-negative case (P = 0.00). This result indicates the relationship between strong expression of c-Met and the progression of MALT lymphoma with API2-MALT1 gene translocation. Omote, Rika;Gion, Yuka;Omote, Shizuma;Tari, Akira;Tanaka, Takehiro;Nishikori, Asami;Yoshino, Tadashi;Sato, Yasuharu Chromosomal translocation;Eradication;HGF receptor;Helicobacter pylori;Mucosa-associated lymphoid tissue lymphoma;Stomach neoplasms;c-Met protein Medical molecular morphology"
31896813,"Regulation of pancreatic cancer TRAIL resistance by protein O-GlcNAcylation. TRAIL-activating therapy is promising in treating various cancers, including pancreatic cancer, a highly malignant neoplasm with poor prognosis. However, many pancreatic cancer cells are resistant to TRAIL-induced apoptosis despite their expression of intact death receptors (DRs). Protein O-GlcNAcylation is a versatile posttranslational modification that regulates various biological processes. Elevated protein O-GlcNAcylation has been recently linked to cancer cell growth and survival. In this study, we evaluated the role of protein O-GlcNAcylation in pancreatic cancer TRAIL resistance, and identified higher levels of O-GlcNAcylation in TRAIL-resistant pancreatic cancer cells. With gain- and loss-of-function of the O-GlcNAc-adding enzyme, O-GlcNActransferase (OGT), we determined that increasing O-GlcNAcylation rendered TRAIL-sensitive cells more resistant to TRA-8-induced apoptosis, while inhibiting O-GlcNAcylation promoted TRA-8-induced apoptosis in TRAIL-resistance cells. Furthermore, we demonstrated that OGT knockdown sensitized TRAIL-resistant cells to TRA-8 therapy in a mouse model in vivo. Mechanistic studies revealed direct O-GlcNAc modifications of DR5, which regulated TRA-8-induced DR5 oligomerization. We further defined that DR5 O-GlcNAcylation was independent of FADD, the adapter protein for the downstream death-inducing signaling. These studies have demonstrated an important role of protein O-GlcNAcylation in regulating TRAIL resistance of pancreatic cancer cells; and uncovered the contribution of O-GlcNAcylation to DR5 oligomerization and thus mediating DR-inducing signaling. Yang, Shan-Zhong;Xu, Fei;Yuan, Kaiyu;Sun, Yong;Zhou, Tong;Zhao, Xinyang;McDonald, Jay M;Chen, Yabing  Laboratory investigation; a journal of technical methods and pathology"
31895709,"Postoperative Chemotherapy Benefits Patients Who Received Preoperative Therapy and Pancreatectomy for Pancreatic Adenocarcinoma. We sought to determine whether postoperative chemotherapy after preoperative therapy and pancreatectomy for pancreatic ductal adenocarcinoma (PDAC) prolongs survival.Data to support administering postoperative chemotherapy to patients who received preoperative therapy are lacking.All patients with PDAC who underwent pancreatectomy after preoperative therapy between 2010 and July 2017 at The University of Texas MD Anderson Cancer Center were identified. To control for selection bias, patients who received postoperative therapy and patients who did not were matched by propensity scores based on factors associated with the use of postoperative chemotherapy.Among 245 patients treated with a median of 4 cycles of preoperative treatment and pancreatectomy, 155 (63%) initiated postoperative chemotherapy and 90 (37%) did not. Patients who received postoperative therapy had a higher median cancer antigen 19-9 level before surgery, larger median tumor diameter, higher rate of extrapancreatic invasion, and lower rate of pathologic major response. The propensity-matched cohort comprised 122 patients: 61 who received postoperative chemotherapy and 61 who did not. The median overall survival (OS) and recurrence free survival (RFS) for patients who received postoperative therapy were 42 and 17 months, respectively, versus 32 and 12 months for patients who did not (OS: P = 0.06; RFS: P = 0.04). Postoperative therapy was marginally associated with a longer OS (hazard ratio 0.55, 95% confidence interval 0.29-1.01; P = 0.05) and significantly associated with a longer RFS (hazard ratio 0.55, 95% confidence interval 0.29-0.96; P = 0.04).Despite being administered more frequently to patients with poor prognostic factors, postoperative chemotherapy after preoperative therapy and pancreatectomy for PDAC was of clinical benefit. Perri, Giampaolo;Prakash, Laura;Qiao, Wei;Varadhachary, Gauri R;Wolff, Robert;Fogelman, David;Overman, Michael;Pant, Shubham;Javle, Milind;Koay, Eugene J;Herman, Joseph;Kim, Michael;Ikoma, Naruhiko;Tzeng, Ching-Wei;Lee, Jeffrey E;Katz, Matthew H G  Annals of surgery"
31894482,"Clinicopathologic Features and Outcomes of Early-Onset Pancreatic Adenocarcinoma in the United States. Limited research has been performed regarding pancreatic ductal adenocarcinoma (PDAC) diagnosed in early-onset patients. This study defined early-onset disease as cancer diagnosed before the age of 50 years and aimed to characterize the clinicopathologic factors associated with early- versus late-onset patients.The National Cancer Database was queried to identify early- and late-onset PDAC patients with cancer diagnosed from 2004 to 2013. Patient demographics, tumor characteristics, treatment regimens, and overall survival (OS) were compared between the groups.The study enrolled 207,062 patients, including 12,137 early-onset patients (5.9%) and 194,925 late-onset patients (94.1%). The early-onset patients (stage 3 or 4 cancer) were more likely to present with a later stage of disease (62.1% vs. 55.2%; p < 0.001) and to be male (57.1% vs. 50.0%; p < 0.001) than those with late-onset PDAC. The early-onset patients also presented with a lower Charlson/Deyo comorbidity score (80.9% vs. 66.6% had a score of 0; p < 0.001) and received higher rates of treatment (22.8% vs. 40.1% received no treatment, p < 0.001) than the late-onset patients. Furthermore, early-onset PDAC was associated with improved OS among all the PDAC patients (9.2 vs. 6.0 months; p < 0.001) and among the surgically resected patients (27.3 vs. 24.3 months; p < 0.001). Early-onset PDAC also was found to be independently associated with improved OS after adjustment for other significant clinicopathologic factors.Despite features suggestive of aggressive tumor biology at presentation, early-onset PDAC was independently associated with better OS than late-onset PDAC among all patients and among curatively resected stage-matched patients. Ordonez, Javier E;Hester, Caitlin A;Zhu, Hong;Augustine, Mathew;Porembka, Matthew R;Wang, Sam C;Yopp, Adam C;Mansour, John C;Zeh, Herbert J;Polanco, Patricio M  Annals of surgical oncology"
31889624,"Oncologic impact of preoperative prognostic nutritional index change in resected pancreatic cancer following neoadjuvant chemotherapy. Although several studies have focused on the oncologic impact of the preoperative prognostic nutritional index (PNI), there is no study correlating the preoperative PNI changes with the oncologic outcome of resected pancreatic cancer following neoadjuvant chemotherapy (NAC).We retrospectively analyzed 107 pancreatic ductal adenocarcinoma patients who underwent NAC followed by surgical resection. ΔPNI was defined as post-NAC PNI subtracted from pre-NAC PNI. Patients were divided into high (≥-1.94, n = 54) and low ΔPNI groups (<-1.94, n = 53). Long-term oncologic outcomes, such as overall survival (OS) and disease-free survival (DFS), were compared. Univariate and multivariate analysis were used to identify independent prognostic factors.The high ΔPNI group correlated with lower pre-NAC PNI (46.96 ± 4.68 vs. 51.77 ± 5.63, p < 0.001) and higher post-NAC PNI (50.05 ± 4.80 vs. 42.56 ± 7.44, p < 0.001) more than the low ΔPNI group. The high ΔPNI group was also associated with longer OS compared with the low ΔPNI group (mean OS: 63.97 months [95% CI: 49.95-77.99] vs. 41.16 months [95% CI: 27.66-54.66], p = 0.003); there was no significant difference in DFS (p > 0.05). Multivariate analysis revealed that low ΔPNI was an independent risk factor for OS (HR, 3.516; 95% CI, 1.885-6.558; p < 0.001), but not for DFS (p > 0.05).Low ΔPNI (<-1.94) was an independent risk factor for the overall survival of resected pancreatic cancer patients following NAC. In the preoperative setting, improving the PNI can better the long-term oncologic outcome of this condition.Copyright © 2019. Published by Elsevier B.V. Kim, Kang Hyun;Hwang, Ho Kyoung;Kang, In Cheon;Lee, Woo Jung;Kang, Chang Moo Neoadjuvant chemotherapy;Nutrition assessment;Pancreatic cancer;Prognostic nutritional index Pancreatology : official journal of the International Association of Pancreatology (IAP) ... [et al.]"
31888547,"Proposal for a definition of ""Oligometastatic disease in pancreatic cancer"". To date, patients with metastasized pancreatic ductal adenocarcinoma (PDAC M1) are regarded as a uniform collective. We hypothesize the existence of oligometastatic disease (OMD): a state of PDAC M1 disease with better tumor biology, limited metastasis, and increased survival.Data of 128 PDAC M1 patients treated at the University of Cologne between 2008 and 2018 was reviewed. Interdependence between clinical parameter was calculated using the Mann-Whitney U-Test. Survival curves were generated using the Kaplan-Meier method and analyzed using the log-rank test.Eighty-one (63%) patients had metastases confined to one organ (single organ metastasis, SOG) whereas the remaining 47 (37%) showed multiple metastatic sites (multi-organ metastasis, MOG). Survival analysis revealed a median overall survival (OS) of 12.2 months for SOG vs 4.5 months for MOG (95% CI 5.7-9.8; p < 0.001). We defined limited disease by the presence of ≤4 metastases in liver or lung. Limited disease together with CA 19-9 baseline < 1000 U/ml and response or stable disease after first-line chemotherapy defined OMD. We identified 8 patients with hepatic metastases and 2 with pulmonary metastases matching all OMD criteria. This group of 10 (7.8%) had a median overall survival of 19.4 vs 7.2 months compared to the remaining patients (95% CI 5.7-9.8; p = 0.009).We propose a definition of oligometastatic disease in PDAC including anatomical criteria and biological criteria reflecting better tumor biology. The 10 OMD patients (7.8%) survived significantly longer and might even benefit from surgical resection in the future. Damanakis, Alexander I;Ostertag, Luisa;Waldschmidt, Dirk;Kütting, Fabian;Quaas, Alexander;Plum, Patrick;Bruns, Christiane J;Gebauer, Florian;Popp, Felix Chemotherapy;Metastasis;Oligometastasis;Pancreatic adenocarcinoma;Surgery BMC cancer"
31888398,"Early ultra- and microstructural alterations in rat pancreas in alloxan-induced diabetes mellitus. An adequate experimental model is important to understand pathophysiological processes ongoing in the pancreas with diabetes mellitus. Our study was aimed to describe early ultra- and microstructural changes in the rat pancreas in 12-48 h after alloxan administration in a dose of 180 mg/kg. A histopathological examination of the endocrine pancreas revealed the loss of borders between endocrine cells, granular dystrophy and degranulation, sings of necrosis in central cells of the Langerhans islets and apoptosis of their peripheral ones manifested as DNA fragmentation and an increased expression of apoptosis markers. There was a gradual increase of a Langerhans islet area, a decreased percentage of insulin+ cells and an increased one of glucagon+ cells, as well as the presence of proliferating islet cells were found. Structural changes of the exocrine pancreas included fatty degeneration, signs of exocrine cell mitochondrial damage, increased acini, which are located mainly around the Langerhans islets, as well as perivascular edema and leukocytic infiltration. Described ultra- and microstructural alterations suggest a significant contribution of apoptosis to death of endocrine cells exposed to alloxan. Coexisting damage of the exocrine pancreas with its stroma involvement is for the first time described. Titova, A A;Mavlikeev, M O;Kaligin, M S;Suleymanova, D M;Chekmaryeva, I A;Kiyasov, A P;Deev, R V Langerhans islet;alloxan;diabetes mellitus;α-cells;β-cells Ultrastructural pathology"
31882448,"Revisiting the tumorigenesis timeline with a data-driven generative model. Cancer is driven by the sequential accumulation of genetic and epigenetic changes in oncogenes and tumor suppressor genes. The timing of these events is not well understood. Moreover, it is currently unknown why the same driver gene change appears as an early event in some cancer types and as a later event, or not at all, in others. These questions have become even more topical with the recent progress brought by genome-wide sequencing studies of cancer. Focusing on mutational events, we provide a mathematical model of the full process of tumor evolution that includes different types of fitness advantages for driver genes and carrying-capacity considerations. The model is able to recapitulate a substantial proportion of the observed cancer incidence in several cancer types (colorectal, pancreatic, and leukemia) and inherited conditions (Lynch and familial adenomatous polyposis), by changing only 2 tissue-specific parameters: the number of stem cells in a tissue and its cell division frequency. The model sheds light on the evolutionary dynamics of cancer by suggesting a generalized early onset of tumorigenesis followed by slow mutational waves, in contrast to previous conclusions. Formulas and estimates are provided for the fitness increases induced by driver mutations, often much larger than previously described, and highly tissue dependent. Our results suggest a mechanistic explanation for why the selective fitness advantage introduced by specific driver genes is tissue dependent.Copyright © 2020 the Author(s). Published by PNAS. Lahouel, Kamel;Younes, Laurent;Danilova, Ludmila;Giardiello, Francis M;Hruban, Ralph H;Groopman, John;Kinzler, Kenneth W;Vogelstein, Bert;Geman, Donald;Tomasetti, Cristian cancer;driver genes;fitness;mutations;tumorigenesis Proceedings of the National Academy of Sciences of the United States of America"
31879230,"Clinical features and outcomes of patients with Shwachman-Diamond syndrome and myelodysplastic syndrome or acute myeloid leukaemia: a multicentre, retrospective, cohort study. Data to inform surveillance and treatment for leukaemia predisposition syndromes are scarce and recommendations are largely based on expert opinion. This study aimed to investigate the clinical features and outcomes of patients with myelodysplastic syndrome or acute myeloid leukaemia and Shwachman-Diamond syndrome, an inherited bone marrow failure disorder with high risk of developing myeloid malignancies.We did a multicentre, retrospective, cohort study in collaboration with the North American Shwachman-Diamond Syndrome Registry. We reviewed patient medical records from 17 centres in the USA and Canada. Patients with a genetic (biallelic mutations in the SBDS gene) or clinical diagnosis (cytopenias and pancreatic dysfunction) of Shwachman-Diamond syndrome who developed myelodysplastic syndrome or acute myeloid leukaemia were eligible without additional restriction. Medical records were reviewed between March 1, 2001, and Oct 5, 2017. Masked central review of bone marrow pathology was done if available to confirm leukaemia or myelodysplastic syndrome diagnosis. We describe the clinical features and overall survival of these patients.We initially identified 37 patients with Shwachman-Diamond syndrome and myelodysplastic syndrome or acute myeloid leukaemia. 27 patients had samples available for central pathology review and were reclassified accordingly (central diagnosis concurred with local in 15 [56%] cases), 10 had no samples available and were classified based on the local review data, and 1 patient was excluded at this stage as not eligible. 36 patients were included in the analysis, of whom 10 (28%) initially presented with acute myeloid leukaemia and 26 (72%) initially presented with myelodysplastic syndrome. With a median follow-up of 4·9 years (IQR 3·9-8·4), median overall survival for patients with myelodysplastic syndrome was 7·7 years (95% CI 0·8-not reached) and 0·99 years (95% CI 0·2-2·4) for patients with acute myeloid leukaemia. Overall survival at 3 years was 11% (95% CI 1-39) for patients with leukaemia and 51% (29-68) for patients with myelodysplastic syndrome. Management and surveillance were variable. 18 (69%) of 26 patients with myelodysplastic syndrome received upfront therapy (14 haematopoietic stem cell transplantation and 4 chemotherapy), 4 (15%) patients received no treatment, 2 (8%) had unavailable data, and 2 (8%) progressed to acute myeloid leukaemia before receiving treatment. 12 patients received treatment for acute myeloid leukaemia-including the two patients initially diagnosed with myelodysplastic who progressed- two (16%) received HSCT as initial therapy and ten (83%) received chemotherapy with intent to proceed with HSCT. 33 (92%) of 36 patients (eight of ten with leukaemia and 25 of 26 with myelodysplastic syndrome) were known to have Shwachman-Diamond syndrome before development of a myeloid malignancy and could have been monitored with bone marrow surveillance. Bone marrow surveillance before myeloid malignancy diagnosis was done in three (33%) of nine patients with leukaemia for whom surveillance status was confirmed and 11 (46%) of 24 patients with myelodysplastic syndrome. Patients monitored had a 3-year overall survival of 62% (95% CI 32-82; n=14) compared with 28% (95% CI 10-50; n=19; p=0·13) without surveillance. Six (40%) of 15 patients with available longitudinal data developed myelodysplastic syndrome in the setting of stable blood counts.Our results suggest that prognosis is poor for patients with Shwachman-Diamond syndrome and myelodysplastic syndrome or acute myeloid leukaemia owing to both therapy-resistant disease and treatment-related toxicities. Improved surveillance algorithms and risk stratification tools, studies of clonal evolution, and prospective trials are needed to inform effective prevention and treatment strategies for leukaemia predisposition in patients with Shwachman-Diamond syndrome.National Institute of Health.Copyright © 2020 Elsevier Ltd. All rights reserved. Myers, Kasiani C;Furutani, Elissa;Weller, Edie;Siegele, Bradford;Galvin, Ashley;Arsenault, Valerie;Alter, Blanche P;Boulad, Farid;Bueso-Ramos, Carlos;Burroughs, Lauri;Castillo, Paul;Connelly, James;Davies, Stella M;DiNardo, Courtney D;Hanif, Iftikhar;Ho, Richard H;Karras, Nicole;Manalang, Michelle;McReynolds, Lisa J;Nakano, Taizo A;Nalepa, Grzegorz;Norkin, Maxim;Oberley, Matthew J;Orgel, Etan;Pastore, Yves D;Rosenthal, Joseph;Walkovich, Kelly;Larson, Jordan;Malsch, Maggie;Elghetany, M Tarek;Fleming, Mark D;Shimamura, Akiko  The Lancet. Haematology"
31876542,"Diabetic Kidney Disease: Past and Present. Diabetes mellitus (DM) afflicting humans has been recognized as a disease for >3000 years. However, very little was known about its etiology and pathogenesis until about a century ago when increasing knowledge about anatomy and physiology of the human body gradually led to our understanding that the hormone insulin produced by the Islets of Langerhans in the pancreas plays a crucial role in the metabolism of glucose and maintaining the blood sugar level within a normal range. DM is caused by inadequate insulin production (type 1) or insulin resistance (type 2). For thousands of years, DM has been considered as a disease of the kidney; however, with the understanding of the pathogenesis of DM, it became clear that diabetic kidney disease (DKD) is a complication and not a cause of DM. DKD is associated with increased matrix expansion that manifests morphologically as a diffuse or nodular expansion of the mesangium and diffuse thickening of the glomerular and tubular basement membranes. Hyperglycemia plays a crucial role in the development of pathologic changes within the kidney. Once established, DKD usually undergoes a slow but relentless progression to end-stage renal disease. However, recent studies have shown that its progression can be slowed or even reversed by strict control of hyperglycemia. Morphologically, DKD may resemble several other glomerular diseases that must be ruled out before a definitive diagnosis. Patients with DM may also develop nondiabetic glomerular or interstitial diseases with or without DKD. The findings in nephrectomy specimens and the differential diagnoses are presented in detail. Akhtar, Mohammed;Taha, Noheir M;Nauman, Awais;Mujeeb, Imaad B;Al-Nabet, Ajayeb Dakhilalla M H  Advances in anatomic pathology"
31875961,"Loss of GATA4 causes ectopic pancreas in the stomach. Pancreatic heterotopia is defined as pancreatic tissue outside its normal location in the body and anatomically separated from the pancreas. In this work we have analyzed the stomach glandular epithelium of Gata4 flox/flox ; Pdx1-Cre mice (Gata4KO mice). We found that Gata4KO glandular epithelium displays an atypical morphology similar to the cornified squamous epithelium and exhibits upregulation of forestomach markers. The developing gastric units fail to form properly, and the glandular epithelial cells do not express markers of gastric gland in the absence of GATA4. Of interest, the developing glands of the Gata4KO stomach express pancreatic cell markers. Furthermore, a mass of pancreatic tissue located in the subserosa of the Gata4KO stomach is observed at adult stages. Heterotopic pancreas found in Gata4-deficient mice contains all three pancreatic cell lineages: ductal, acinar, and endocrine. Moreover, Gata4 expression is downregulated in ectopic pancreatic tissue of some human biopsy samples. © 2019 Pathological Society of Great Britain and Ireland. Published by John Wiley & Sons, Ltd.© 2019 Pathological Society of Great Britain and Ireland. Published by John Wiley & Sons, Ltd. Rodríguez-Seguel, Elisa;Villamayor, Laura;Arroyo, Noelia;De Andrés, Mónica P;Real, Francisco X;Martín, Franz;Cano, David A;Rojas, Anabel GATA4 transcription factor;glandular stomach;pancreas;pancreatic heterotopia;stomach development NA"
