id,content
31850667,"From immunohistological to anatomical alterations of human pancreas in type 1 diabetes: New concepts on the stage. The histological analysis of human pancreatic samples in type 1 diabetes (T1D) has been proven essential to move forward in the evaluation of in situ events characterizing T1D. Increasing availability of pancreatic tissues collected from diabetic multiorgan donors by centralized biorepositories, which have shared tissues among researchers in the field, has allowed a deeper understanding of T1D pathophysiology, using novel immunohistological and high-throughput methods. In this review, we provide a comprehensive update of the main recent advancements in the characterization of cellular and molecular events involving endocrine and exocrine pancreas as well as the immune system in the onset and progression of T1D. Additionally, we underline novel elements, which provide evidence that T1D pathological changes affect not only islet β-cells but also the entire pancreas.© 2019 John Wiley & Sons Ltd. Nigi, Laura;Maccora, Carla;Dotta, Francesco;Sebastiani, Guido autoimmunity;insulitis;pancreas;type 1 diabetes NA"
31850380,"Field Evaluation of Diagnostic Test Sensitivity and Specificity for Salmonid Alphavirus (SAV) Infection and Pancreas Disease (PD) in Farmed Atlantic salmon (Salmo salar L.) in Norway Using Bayesian Latent Class Analysis. Salmonid alphavirus (SAV) is the OIE-listed, viral cause of pancreas disease (PD) in farmed Atlantic salmon. SAV is routinely detected by PCR-methods while typical histopathological lesions are additionally used to confirm the diagnosis. Field evaluation of diagnostic test performance is essential to ensure confidence in a test's ability to predict the infection or disease status of a target animal. For most tests used in aquaculture, characteristics like sensitivity (Se) and specificity (Sp) at the analytical level may be known. Few tests are, however, evaluated at the diagnostic level according to the OIE standard. In the present work, we estimated diagnostic test sensitivity (DSe) and diagnostic test specificity (DSp) for five laboratory tests used for SAV detection. As there is no gold standard, the study was designed using Bayesian latent class analysis. Real-time RT-PCR, cell culture, histopathology, virus neutralization test, and immunohistochemistry were compared using samples taken from three different farmed Atlantic salmon populations with different infection status; one population regarded negative, one in an early stage of infection, and one in a later stage of infection. The average fish weight in the three populations was 2.0, 1.6, and 1.5 kg, respectively. The DSe and DSp of real-time RT-PCR is of particular interest due to its common use as a screening tool. The method showed high DSe (≥0.977) and moderate DSp (0.831) in all 3-populations models. The results further suggest that a follow-up test of serum samples in real-time RT-PCR negative populations may be prudent in cases where epidemiological information suggest a high risk of infection and where a false negative result is of high consequence. This study underlines the need to choose a test appropriate for the purpose of the testing. In the case of a weak positive PCR-result, a follow-up test should be conducted to verify the presence of SAV. Cell culture showed high DSe and DSp and may be used to verify viral presence.Copyright © 2019 Jansen, Guarracino, Carson, Modahl, Taksdal, Sindre, Brun and Tavornpanich. Jansen, Mona Dverdal;Guarracino, Mario;Carson, Marianne;Modahl, Ingebjørg;Taksdal, Torunn;Sindre, Hilde;Brun, Edgar;Tavornpanich, Saraya Atlantic salmon;Bayesian latent class analysis;diagnostic sensitivity;diagnostic specificity;pancreas disease;real-time RT-PCR;salmonid alphavirus Frontiers in veterinary science"
31844525,"Extended treatment with MY-NEOVAX, personalized neoantigen-enhanced oncolytic viruses, for two end-stage cancer patients. Neoantigen vaccines involving multi-peptides and poly-epitope-encoding RNA or DNA have undergone early phase clinical testing with modest reported antitumor effects [ 1]. The less-than-expected activity of these neoantigenic vaccines may correspond with the development of immune escape mechanisms. One permutation on neoantigen vaccines, which may counter or prevent these adaptive immune escape mechanisms, are 'personalized' oncolytic viruses that encode one or more tumor-specific transgenes. Herein, positive therapeutic effects for MY-NEOVAX™, personalized neoantigen-enhanced oncolytic adenoviruses, are described for two heavily pretreated end-stage patients, one with high-grade metastatic neuroendocrine carcinoma of the pancreas and the other with colorectal cancer metastatic to the brain, liver and lungs. To date, treatment benefit has exceeded 12 months without dose-limiting toxicities or related serious adverse events and with documented radiologic stabilization and improved performance status.© The Author(s) 2019. Published by Oxford University Press. Bouvet, Michael;Reid, Tony R;Larson, Chris;Oronsky, Bryan;Carter, Corey;Morris, John C  Oxford medical case reports"
31841488,"RETROSPECTIVE ASSESSMENT OF CLINICAL-MORPHOLOGICAL CHANGES OF THE HEPATOBILIARY SYSTEM IN LIVER CIRRHOSIS OF THE CHORNOBYL NPP ACCIDENT CLEAN-UP WORKERS. to retrospectively characterize changes in the hepatobiliary system in liver cirrhosis (LC) in the clean-up workers of the Chornobyl NPP accident and to determine the factors of disease progression according to the expert materials of the Central Interagency Expert Commission on Establishing the Causal Relationship of the Diseases with the influence of factors of Chornobyl NPP accident.Based on the data of 60 cases of the Central Interagency Expert Committee on establishing the causal link of diseases with the impact of the Chornobyl NPP accident, the factors of development, concomitant pathology and indicators of the hepatobiliary system status in 49 deceased and 11 alive clean-up workers with LC were investigated.A retrospective study of the morphological changes of the hepatobiliary system in the clean-up workers with LC showed that the main pathologic anatomical diagnosis in 37.8 % of cases was small-nodal LC, in 8.9 % - micromacronodular, in 4.4 % - large-nodal, in 2.2 % - primary biliary LC, in the other 40 % of cases - LC with uncer- tain nodal structure, as well as 2 (4.4 %) cases of fatty liver and 1 case (2.2 %) of portal cirrhosis against the back- ground of fatty liver. Pathomorphological changes were characterized by expressed growth of fibrous tissue with replacement of the liver parenchyma (fields of fibrosis), increase in size and impaired structure of the liver, thick- ening and tightening of its capsule, fibrotic changes in other organs - gastric mucosa, pancreas, spleen, lungs, heart. Histological examination revealed lobe structure abnormalities, false lobules, periportal fibrosis, lymphoid-lympho- cytic infiltration, diffuse fatty small-sized and large-drop dystrophy, and hepatocyte atrophy. Common inflammato- ry processes and fibrotic changes of other organs and systems: cardiovascular, urinary, bronchopulmonary, stomach, pancreas and spleen made the course of the LC more severe. The most frequent were cardiovascular diseases, signi- ficantly more frequent among the deceased than alive patients: hypertension - 67.3 % and 45.5 %, p < 0.05, coro- nary heart disease - 57.1 % and 18 %, p < 0.05. In most cases, the cause of death in the clean-up workers with LC was hepatic and cellular failure (53.3 %), which together with hepatic-renal failure (17.8 %) made 71.1 %.Changes in the hepatobiliary system of change in in the clean-up workers with LC were characterized by marked growth of fibrotic tissue with replacement of the parenchyma and impaired liver structure, fibrotic changes in other organs, diffuse fatty small and large droplet dystrophy and atrophy of hepatocytes. The severe course of the LC with the manifestation of the disease at the stage of decompensation was due to a vague clinical picture, lack of subjective symptoms of liver disease, slow, steadily progressing development, lack of or inadequate examination and treatment, a significant number of concomitant pathology of other organs and systems. The fac- tors of the development of LC in the clean-up workers were the long course of chronic liver disease, numerous con- comitant pathology, long stay in the accident zone, the effect of ionizing radiation, as well as the lack of dispensa- ry supervision and adequate treatment.E. O. Sarkisova, V. O. Sushko, A. A. Chumak, L. M. Ovsyannikova, O. V. Nosach, S. M. Alyokhina, T. O. Shyiko. Sarkisova, E O;Sushko, V O;Chumak, A A;Ovsyannikova, L M;Nosach, O V;Alyokhina, S M;Shyiko, T O cirrhosis;clean-up workers of Chornobyl NPP accident;hepatobiliary system;retrospective study Problemy radiatsiinoi medytsyny ta radiobiolohii"
31832740,"Incidentally detected pancreatic adenocarcinomas on computed tomography obtained during the follow-up for other diseases. To determine imaging findings of pancreatic adenocarcinomas incidentally detected on contrast-enhanced multiphasic dynamic computed tomography (CT) obtained during the follow-up for other diseases.From January 2007 to December 2018, 14 patients with pancreatic adenocarcinomas incidentally detected on CT obtained during the follow-up for other diseases (incidental group) and 105 patients with pancreatic adenocarcinomas symptomatically detected on ultrasound or CT (non-incidental group) were included. Imaging characteristics of the tumor were compared between the two groups. Additionally, imaging findings prior to the detection of a tumor on previous CT images in the incidental group were also assessed.In cancers of the pancreas body/tail, there was a significantly smaller tumor size (median, 17 mm vs. 42 mm, p < 0.001), a significantly lower incidence of loss of fatty marbling (p = 0.025), vascular involvement (p < 0.001), lymph node metastasis (p = 0.046) and distant metastasis (p = 0.017), and a significantly higher incidence of preserved lobulation (p < 0.001) in the incidental group than in the non-incidental group. Regarding the cancers of the pancreas head, there were no significant differences in the radiological findings between the two groups. On previous CT images, small pancreatic nodules, secondary signs, and loss of fatty marbling tended to be the preceding findings of incidental pancreatic adenocarcinomas.Incidentally detected pancreatic adenocarcinomas in the pancreas body/tail were characterized by an earlier tumor stage than in cases of symptomatically detected pancreatic adenocarcinoma. Several CT findings prior to the detection of a tumor may be useful for the early detection of pancreatic adenocarcinoma during the follow-up for other diseases. Higashi, Mayumi;Tanabe, Masahiro;Onoda, Hideko;Nakao, Sei;Miyoshi, Keisuke;Iida, Etsushi;Okada, Munemasa;Furukawa, Matakazu;Ito, Katsuyoshi Adenocarcinoma;Early diagnosis;Multidetector computed tomography;Pancreas Abdominal radiology (New York)"
31825340,"[Duodenopancreatectomy for pancreatic tumors - pros and cons]. To optimize surgical treatment of multiple and advanced pancreatic tumors.There were 852 patients with various pancreatic tumors for the period 2011 - September 2019. Duodenopancreatectomy (DPE) was performed in 18 patients. Locally advanced ductal adenocarcinoma was diagnosed in 10 patients, acinar cell carcinoma - in 1 patient, multiple neuroendocrine tumors - in 4 cases, intraductal papillary mucinous tumor - in 2 patients, multiple metastases of renal cell carcinoma - in 1 patient. This procedure was avoided in 9 patients who underwent alternative operations: pancreatoduodenectomy (PDE) with pancreatic body resection for intraductal papillary mucinous tumor - 5 cases, two-stage (2) and one-stage (1) distal pancreatectomy and PDE for multiple neuroendocrine tumors - 2 patients, simultaneous pancreatic head resection and distal pancreatectomy for multiple metastases of renal cell carcinoma - 1 patient.Postoperative complications occurred in 14 patients after DPE (77.8%) and in 5 patients after alternative operations (55.5%). Alternative procedures in patients with neuroendocrine tumors, intraductal papillary mucinous tumors and metastases of renal cell carcinoma ensured radical surgical treatment. These patients did not need for insulin replacement therapy and enzyme drugs.Strict adherence to oncological canons and differentiated approach in patients with multiple neuroendocrine tumors, metastases of renal cell carcinoma and intraductal papillary mucinous tumors are essential to avoid DPE in some cases in favor of alternative operations. Kriger, A G;Karmazanovsky, G G;Berelavichus, S V;Gorin, D S;Kaldarov, A R;Panteleev, V I;Dvukhzhilov, M V;Kalinin, D V;Glotov, A V;Zektser, V Yu duodenopancreatectomy;pancreas;pancreatoduodenectomy;total duodenopancreatectomy Khirurgiia"
31823321,"Is the New T1 Category as Defined in the Eighth Edition of the AJCC Pancreatic Cancer Staging System an Improvement? The new T1 pancreatic cancer by the eighth edition of the AJCC staging system discards the concept of ""extension beyond the pancreas"" and focuses on size only. Furthermore, the new T1 is divided into T1a, T1b, and T1c based on size. The evidence pertaining to these changes has not been evaluated. This is to evaluate the feasibility of the new T1 definition in the pancreas head cancer cohort.Data from 540 patients with T1 pancreatic ductal adenocarcinoma as defined by the eighth edition were collected from Korea, Japan, and the USA. Invasive IPMNs were excluded. Survival analyses were performed.Of the 540 patients, 181 patients were T1 according to the seventh edition and 359 were down-staged to T1 from the former T3 because the concept of ""extension beyond the pancreas"" was discarded. The 5-year survival rate and the median survival of T1 patients were 30.6% and 27 months, respectively. Comparing tumors that extend beyond the pancreas (new T1) and those confined within the pancreas (original T1), the latter showed significantly longer median survival (43 vs. 24 months, p < 0.001). In terms of T1a/b/c, there were no significant differences in survival. Using MaxStat, subdividing into two groups using 1.1 cm as the cut-off value, yielded significantly discrete prognostic groups (p < 0.001).The new T1 definition may be more practical, but the implications of the concept of ""extension beyond the pancreas"" should be re-investigated. Further, the subcategorization of T1a/b/c may not be adequate and may require revision or deletion. Kwon, Wooil;Park, Taesung;He, Jin;Higuchi, Ryota;Son, Donghee;Lee, Seung Yeoun;Kim, Jaeri;Byun, Yoonhyeong;Kim, Hongbeom;Kim, Sun-Whe;Wolfgang, Christopher L;Yamamoto, Masakazu;Jang, Jin-Young AJCC;Pancreas head cancer;Stage;T1 Journal of gastrointestinal surgery : official journal of the Society for Surgery of the Alimentary Tract"
31817812,"Toxic Effects of Paclobutrazol on Developing Organs at Different Exposure Times in Zebrafish. To enhance crop productivity and economic profit, farmers often use pesticides that modulate plant growth and prevent disease. However, contamination of ecosystems with agricultural pesticides may impair the health of resident biota. Paclobutrazol (PBZ), an aromatic-containing triazole, is widely applied to many crops in order to promote flowering and fruit setting, while also regulating plant growth and preventing fungus-related diseases. Due to its high mobility, high stability and potential for bioaccumulation, the risks of PBZ to the health of organisms and ecological systems have become a serious concern. In previous studies, we documented the toxicity of PBZ on developing heart, eyes, liver, pancreas and intestine of zebrafish. In this study, we sought to further understand the developmental stage-specific impacts of PBZ on digestive organs and other tissues. Zebrafish were exposed to PBZ beginning at different embryonic stages, and the toxic effects on organs were evaluated at 120 hpf (hours post-fertilization) by in situ hybridization staining with tissue-specific marker genes, such as liver, intestine and pancreas. Unsurprisingly, early-stage embryos exhibited higher sensitivity to PBZ-induced death and developmental hypoplasia of digestive organs. Interestingly, the developing liver and pancreas were more sensitive to PBZ than intestine when embryos were exposed at early stages, but these tissues showed lower sensitivity at later stages. Our delineation of the differential toxic effects of PBZ on developing organs at different exposure timings can serve as a powerful reference for further studies into the mechanisms of PBZ organ toxicity. Wang, Wen-Der;Wu, Chang-Yi;Lonameo, Bonick Kartini Paclobutrazol;Zebrafish;exposure timing;toxicity Toxics"
31807329,"Diagnostic imaging of gastrointestinal neuroendocrine neoplasms with a focus on ultrasound. The diagnosis of gastrointestinal neuroendocrine neoplasms represents a significant diagnostic challenge since these tumours have a various, often non-specific clinical presentation. Currently, more than half of gastroenteropancreatic neuroendocrine neoplasms are detected incidentally, usually during surgery, diagnostic imaging studies or endoscopic procedures performed for other indications. Sometimes the first symptom of the disease is the presence of metastatic lesions in the liver. A neuroendocrine tumour is diagnosed based on the clinical presentation, assessment of specific and non-specific biochemical markers, imaging studies and histopathological examination. Focal lesions, both primary and metastatic may be small and often have an atypical location. Diagnostic imaging of neuroendocrine tumours is of fundamental importance for determining the location of the primary lesion, staging of the disease, selection of treatment and monitoring of its effects. In addition, diagnostic imaging make it possible not only to detect tumours, but also to perform therapeutic procedures based on the result. Transabdominal ultrasound is one of the first diagnostic imaging method for neuroendocrine neoplasms. New ultrasound techniques such as ultrasound elastography, contrast-enhanced ultrasound, endoscopic ultrasound, intraductal and intraoperative ultrasound improve the efficacy of ultrasound examination. Endoscopic ultrasound is a fundamental diagnostic tool for the detection of neuroendocrine tumours of the pancreas and the distal part of the colon. Due to the large variety of neuroendocrine tumours and differences in tumour biology, clinical stage and expression of somatostatin receptors, no single imaging method is sufficient; therefore, in order to determine the right diagnosis and select the best treatment, it is recommended that a combined morphological and functional assessment be used.© Polish Ultrasound Society. Walczyk, Joanna;Sowa-Staszczak, Anna diagnostic imaging;elastography;neuroendocrine tumours;ultrasound Journal of ultrasonography"
31806148,"The Role of PET/CT in the Imaging of Pancreatic Neoplasms. Pancreas cancer is a complex disease and its prognosis is related to the origin of the tumor cell as well as the stage of disease at the time of diagnosis. Pancreatic adenocarcinomas derive from the exocrine pancreas and are the fourth leading cause of cancer-related deaths in the United States, while well-differentiated pancreatic neuroendocrine tumors (pNETs) derived from the endocrine part of the pancreas are rare and characterized by a slow growth and good life expectancy. Surgery is the only curative treatment approach, and an accurate assessment of resectability is of paramount importance in order to avoid futile procedures. The role of molecular imaging with positron emission tomography and computed tomography ranges from indispensable for pNETs to controversial for certain scenarios in pancreatic adenocarcinomas. This review article aims to overview molecular pancreatic imaging.Copyright © 2019 Elsevier Inc. All rights reserved. Duan, Heying;Baratto, Lucia;Iagaru, Andrei  Seminars in ultrasound, CT, and MR"
31802701,"A prognostic nomogram in patients with distant metastasis of pancreatic neuroendocrine tumors: a population-based study. Aim: Prognostic factors in patients with distant metastatic pancreatic neuroendocrine tumors (PNETs) remain uncertain. The purpose of our study is to establish a nomogram to predict survival outcomes in patients with metastatic PNETs. Methods: A total of 878 patients diagnosed with PNETs in the Surveillance, Epidemiology and End Results database between 2004 and 2016 were retrospectively identified. The Kaplan-Meier survival analysis with log-rank test was used to analyze survival outcomes. The nomogram was established after a univariate and multivariate Cox analysis. Results: The independent prognostic variables, including age, tumor grade and primary site surgery were applied to develop a nomogram. The original concordance index was 0.773 (95% CI: 0.751-0.795), and the bias-corrected concordance index was 0.769 (95% CI: 0.748-0.791). The internal calibration curves showed well consistency and veracity in predicting cancer-specific survival probabilities. Conclusion: A nomogram was constructed and verified to predict survival outcomes in patients with distant-stage PNETs. Cai, Jin-Song;Chen, Hai-Yan;Lu, Yuan-Fei;Yu, Ri-Sheng SEER;metastases;neuroendocrine tumors;nomogram;pancreas Future oncology (London, England)"
31801788,"Superior Long-term Survival for Simultaneous Pancreas-Kidney Transplantation as Renal Replacement Therapy: 30-Year Follow-up of a Nationwide Cohort. In patients with type 1 diabetes and end-stage renal disease, it is controversial whether a simultaneous pancreas-kidney (SPK) transplantation improves survival compared with kidney transplantation alone. We compared long-term survival in SPK and living- or deceased-donor kidney transplant recipients.We included all 2,796 patients with type 1 diabetes in the Netherlands who started renal replacement therapy between 1986 and 2016. We used multivariable Cox regression analyses adjusted for recipient age and sex, dialysis modality and vintage, transplantation era, and donor age to compare all-cause mortality between deceased- or living-donor kidney and SPK transplant recipients. Separately, we analyzed mortality between regions where SPK transplant was the preferred intervention (80% SPK) versus regions where a kidney transplant alone was favored (30% SPK).Of 996 transplanted patients, 42%, 16%, and 42% received a deceased- or living-donor kidney or SPK transplant, respectively. Mean (SD) age at transplantation was 50 (11), 48 (11), and 42 (8) years, respectively. Median (95% CI) survival time was 7.3 (6.2; 8.3), 10.5 (7.2; 13.7), and 16.5 (15.1; 17.9) years, respectively. SPK recipients with a functioning pancreas graft at 1 year (91%) had the highest survival (median 17.4 years). Compared with deceased-donor kidney transplant recipients, adjusted hazard ratios (95% CI) for 10- and 20-year all-cause mortality were 0.79 (0.49; 1.29) and 0.98 (0.69; 1.39) for living-donor kidney and 0.67 (0.46; 0.98) and 0.79 (0.60; 1.05) for SPK recipients, respectively. A treatment strategy favoring SPK over kidney transplantation alone showed 10- and 20-year mortality hazard ratios of 0.56 (0.40; 0.78) and 0.69 (0.52; 0.90), respectively.Compared with living- or deceased-donor kidney transplantation, SPK transplant was associated with improved patient survival, especially in recipients with a long-term functioning pancreatic graft, and resulted in an almost twofold lower 10-year mortality rate.© 2019 by the American Diabetes Association. Esmeijer, Kevin;Hoogeveen, Ellen K;van den Boog, Paul J M;Konijn, Cynthia;Mallat, Marko J K;Baranski, Andre G;Dekkers, Olaf M;de Fijter, Johan W;Dutch Transplant Centers;Dutch Kidney Transplant Centres  Diabetes care"
31797737,"Glis3 as a Critical Regulator of Thyroid Primordium Specification. Background: GLIS3 (GLI-Similar protein 3) is a transcription factor involved in several cellular processes. Homozygous mutations in the GLIS3 gene have been typically associated with neonatal diabetes and congenital hypothyroidism (CH) in a syndrome called NDH. NDH patients present developmental abnormalities including endocrine pancreas defects and a spectrum of thyroid abnormalities, mainly including thyroid dysgenesis (TD). The mouse models revealed a key role of Glis3 in pancreatic islets but not in early thyroid development, as Glis3 was described to retain a role in regulating thyroid hormone synthesis downstream the thyrotropin (TSH)/TSHR signaling pathway and in postnatal follicle proliferation. Hence, in this study, we have been taking advantage of the zebrafish model to gain insights on the Glis3 activity during thyroid organogenesis. Methods: Transient glis3-knockdown zebrafish embryos (called glis3 morphants) were generated by the microinjection of specific glis3 morpholinos at one- to two-cell stage to analyze the thyroid phenotype in vivo. Several additional analyses (in situ hybridization, immunohistochemistry, and pharmacological treatments) were performed for further molecular characterization. Results: The analysis of thyroid embryonic development revealed that Glis3 is involved in early steps of thyroid specification. glis3 morphants exhibited a reduced expression of the early transcription factors nkx2.4 and pax2a at the thyroid primordium level, which is not caused by changes in proliferation or apoptosis of the pharyngeal endoderm. As a result, the differentiated thyroid tissue in morphants appeared reduced in size with decreased expression of tg and slc5a5, a low number of thyroxine (T4)-producing follicles, associated with an elevation of tshba (homologous of the human TSHβ), thus resembling the clinical and biochemical manifestations of patients with TD. Interestingly, glis3 morphants have pancreatic β-cell defects, but not liver defects. In vitro and in vivo data also demonstrated that Glis3 is an effector of the Sonic Hedgehog (SHH) pathway. Molecular and pharmacological inhibition of SHH reproduced the thyroid defects observed in glis3 morphant. Conclusions: Our results demonstrate that glis3, within the SHH pathway, appears to determine the number of endodermal cells committed to a thyroid fate. This is the first evidence of the involvement of Glis3 in TD, thereby expanding the understanding of the genetic basis of thyroid development and CH. Rurale, Giuditta;Marelli, Federica;Duminuco, Paolo;Persani, Luca Sonic Hedgehog;congenital hypothyroidism;endoderm;thyroid development;thyroid dysgenesis;zebrafish Thyroid : official journal of the American Thyroid Association"
31794062,"The quality of life in type I diabetic patients with end-stage kidney disease before and after simultaneous pancreas-kidney transplantation: a single-center prospective study. Simultaneous pancreas-kidney transplantation (SPKT) aimed at increasing the life expectancy for diabetic patients with end-stage kidney disease (ESKD). However, the risks of surgery complications and immunosuppression therapy make it unclear if the SPKT positively impacts patient's quality of life (QoL). Using the Kidney Disease Quality of Life-Short-Form Health Survey (KDQOL-SF36) and Problems Areas in Diabetes (PAID) measurement tools, we compared the QoL of 57 patients on the pretransplant waiting list with that of 103 patients who had undergone SPKT. Posttransplantation patients were assessed within different time intervals (<1, 1-3, and >3 years). Mean KDQOL-SF36 scores were better among posttransplantation patients in the SF36 and KDQOL domains. It was also observed patients' stress reduction in PAID mean score (P = 0.011) after SPKT. We concluded that patients receiving SPKT had a better perception of QoL than did patients on the waiting list, and this positive perception remained almost entirely comparable over the three different intervals of the posttransplantation time. These positive results showed better outcomes when excluding patients that lost pancreas graft function. Further research is needed to compare diabetic patients with kidney transplant alone using specific measurement tools to evaluate patient's QoL.© 2019 Steunstichting ESOT. Posegger, Karin Romano;Linhares, Marcelo Moura;Mucci, Samantha;Romano, Thais Malta;Gonzalez, Adriano M;Salzedas Netto, Alcides A;Rangel, Érika Bevilaqua;Lopes Filho, Gaspar de Jesus;Silva-Junior, Helio Tedesco;Medina-Pestana, Jose end-stage kidney disease;pancreas-kidney transplantation;quality of life;type 1 diabetes NA"
31787337,"Nanoparticle-aided glycovariant assays to bridge biomarker performance and ctDNA results. Numerous immunoassay based cancer biomarkers established in the 1970 and 1980'ies are widely used in clinical routine. Initial expectations of biomarkers such as CEA, CA125, CA19-9, AFP to provide decisive help in the diagnosis of early stage, pre-symptomatic cancers have not been realized. Thus, they are primarily used for monitoring disease progression and occasionally being useful as prognostic indicators. This limitation is due to the marker also being measurable in healthy individuals and frequently at elevated concentrations in common benign conditions. Most conventional tumor markers are glycosylated and interestingly specific alterations of the glycostructure part can often be seen early in the cancerous process. Conventional double monoclonal immunoassays are however blind to such changes as they are based on peptide epitope recognition. Wide selections of carbohydrate recognizing macromolecules, lectins, but also glycan structure recognizing antibodies are potentially useful for detecting such changes. Despite numerous attempts generating proof-of-principle evidence for this, such assays have generally not been successfully introduced into clinical routine. The affinity constants of lectin and glycan specific antibodies for their corresponding carbohydrate structures may be up to several orders too low to provide the detection limits and robustness expected from routine tumor markers. In this review, we describe an approach based on the use of highly fluorescent Eu3+--chelate dyed nanoparticles onto which lectins or glycan specific antibodies are coated to provide the necessary binding strength and signal amplification to provide low detection limits, while maintaining the original glycan-structure specificity. This concept applied to three markers, PSA, CA125 and CA15-3 provide glycoform assays of greatly enhanced cancer specificity using sample volumes similar or lower than corresponding traditional ELISAs. For ovarian cancer, we show that this new approach when applied to ovarian cyst fluid samples provide results similar to the performance obtained with ctDNA determinations of a set of 17 driver mutations and greatly superior compared to corresponding conventional immunoassays. Based on our results, we predict that the nanoparticle-lectin concept will enable a new generation of simple, low-cost biomarker assays of highly improved cancer specificity. Such tools should ideally be evaluated together with determination of ctDNA to establish early detection schemes for cancers e.g. ovarian, pancreas, lung where the detection rate of early stage disease is presently unacceptably low.Copyright © 2019 The Authors. Published by Elsevier Ltd.. All rights reserved. Gidwani, Kamlesh;Kekki, Henna;Terävä, Joonas;Soukka, Tero;Sundfeldt, Karin;Pettersson, Kim Cancer biomarkers;Eu(3+)-chelate dyed nanoparticles;Glycosylation;Lectins and glycan antibodies;Mucins;Prostate specific antigen Molecular aspects of medicine"
31769353,"LncRNA BANCR Promotes Pancreatic Cancer Tumorigenesis via Modulating MiR-195-5p/Wnt/β-Catenin Signaling Pathway. Long noncoding BRAF-activated noncoding RNA has been reported to be tightly associated with tumorigenesis and development in various types of cancers. However, the expression, biological function, and modulatory mechanism of BRAF-activated noncoding RNA in pancreatic cancer remained unclear. In the present work, we explored the carcinogenic activity and underlying mechanism of BRAF-activated noncoding RNA on pancreatic cancer in vitro. We identified that BRAF-activated noncoding RNA was upregulated in pancreatic cancer tissues and cell lines, and BRAF-activated noncoding RNA was related to tumor metastasis and stage. BRAF-activated noncoding RNA reinforces proliferation, invasion, and migration in PANC-1 and SW1990 cells. Moreover, miR-195-5p was downregulated in both PC tissues and cell lines. Our results based on luciferase reporter, RIP-Ago2 and qRT-PCR assays, showed that miR-195-5p was a direct target of BRAF-activated noncoding RNA. Furthermore, miR-195-5p inhibitor abrogated the effects of short-interfering BRAF-activated noncoding RNA on PANC-1 and SW1990 cell growth and invasion in vitro. We further identified that BRAF-activated noncoding RNA played a vital role in activating the Wnt/β-catenin pathway by sponging miR-195-5p. Collectively, our study showed that BRAF-activated noncoding RNA promotes pancreatic cancer tumorigenesis through miR-195-5p/Wnt/β-catenin axis may serve as a potential target for diagnostics and therapeutics in pancreatic cancer. Wu, Xinquan;Xia, Tianfang;Cao, Meng;Zhang, Pengbo;Shi, Guodong;Chen, Lei;Zhang, Jingjing;Yin, Jie;Wu, Pengfei;Cai, Baobao;Lu, Zipeng;Miao, Yi;Jiang, Kuirong Wnt/β-catenin;lncRNA BANCR;miR-195-5p;pancreatic cancer;tumorigenesis Technology in cancer research & treatment"
31768883,"Carcinoma in situ of the pancreas with pancreatic duct stricture persistent for 4 years diagnosed by serial pancreatic juice aspiration cytologic examination (SPACE). Serial pancreatic juice aspiration cytologic examination (SPACE) by nasopancreatic tube placement can give us an opportunity to diagnose early-stage pancreatic cancer with higher sensitivity and specificity compared with conventional pancreatic cytology by one-time pancreatic juice aspiration or pancreatic duct brushing. We performed SPACE in a patient with persistent pancreatic duct stricture (PDS) with gradually advancing pancreatic parenchyma atrophy (PPA) in the pancreas tail. The result of SPACE was suggestive of pancreatic carcinoma, and distal pancreatectomy was performed. Histopathological examination of the resected specimen revealed carcinoma in situ of the pancreas. The present case could indicate that any PDS becomes a candidate for SPACE especially in a patient with PPA, although the PDS remains unchanged for a long period. Kuruma, Sawako;Kikuyama, Masataka;Chiba, Kazuro;Yoshimoto, Kensuke;Kamisawa, Terumi;Honda, Goro;Horiguchi, Shinichiro;Nakahodo, Jun Carcinoma in situ of the pancreas;Pancreatic duct stricture;Serial pancreatic juice aspiration cytologic examination Clinical journal of gastroenterology"
